Ticker,Date/Time,Open,High,Low,Close,Volume
BCM,2/22/2018 00:00:00,24.6665,24.6665,23.7178,23.7178,28900
BCM,2/23/2018 00:00:00,23.9075,23.9075,21.2511,21.8204,37800
BCM,2/26/2018 00:00:00,20.8717,23.0537,18.9742,21.7255,21100
BCM,2/27/2018 00:00:00,23.5281,23.5281,18.9742,22.7691,34700
BCM,2/28/2018 00:00:00,19.3537,20.8717,19.3537,20.8717,2300
BCM,3/1/2018 00:00:00,20.8717,21.0614,19.923,21.0614,21100
BCM,3/2/2018 00:00:00,20.7768,20.7768,19.4486,20.4922,24900
BCM,3/5/2018 00:00:00,20.1127,20.3973,19.923,20.2076,35500
BCM,3/6/2018 00:00:00,21.346,21.346,19.4486,20.587,4200
BCM,3/7/2018 00:00:00,19.4486,19.4486,18.9742,19.164,3000
BCM,3/8/2018 00:00:00,19.923,19.923,19.923,19.923,2100
BCM,3/9/2018 00:00:00,19.923,19.923,17.0768,19.8281,36700
BCM,3/12/2018 00:00:00,18.9742,19.8281,18.4999,19.4486,7000
BCM,3/13/2018 00:00:00,18.9742,18.9742,18.2153,18.7845,15100
BCM,3/14/2018 00:00:00,18.1204,18.6896,17.8358,17.8358,11700
BCM,3/15/2018 00:00:00,17.3614,18.4999,17.0768,18.3101,29700
BCM,3/16/2018 00:00:00,19.8281,20.3973,18.4999,18.9742,33500
BCM,3/19/2018 00:00:00,19.164,20.1127,19.164,20.1127,14000
BCM,3/20/2018 00:00:00,18.9742,19.8281,18.1204,18.9742,101100
BCM,3/21/2018 00:00:00,19.4486,19.4486,18.1204,18.7845,63600
BCM,3/22/2018 00:00:00,18.9742,21.2511,18.7845,21.2511,135400
BCM,3/23/2018 00:00:00,21.1563,22.5793,20.8717,22.2947,97700
BCM,3/26/2018 00:00:00,23.0537,23.1486,21.5358,22.7691,198500
BCM,3/27/2018 00:00:00,22.7691,25.4255,19.8281,22.7691,362200
BCM,3/28/2018 00:00:00,22.3896,24.6665,21.346,22.6742,433200
BCM,3/29/2018 00:00:00,22.5793,24.0024,22.2947,22.5793,272700
BCM,3/30/2018 00:00:00,22.864,23.7178,22.864,23.6229,46000
BCM,4/2/2018 00:00:00,23.7178,24.3819,23.7178,24.3819,47800
BCM,4/3/2018 00:00:00,24.5716,25.6152,24.1922,24.9511,49300
BCM,4/4/2018 00:00:00,24.9511,24.9511,24.287,24.6665,60400
BCM,4/5/2018 00:00:00,24.6665,24.9511,24.287,24.8563,206800
BCM,4/6/2018 00:00:00,24.6665,24.8563,24.1922,24.4768,70500
BCM,4/9/2018 00:00:00,24.0973,25.4255,24.0024,25.1409,71600
BCM,4/10/2018 00:00:00,24.0024,24.8563,24.0024,24.6665,63800
BCM,4/11/2018 00:00:00,24.6665,24.6665,23.7178,24.4768,77400
BCM,4/12/2018 00:00:00,24.3819,24.4768,23.7178,24.3819,100200
BCM,4/13/2018 00:00:00,24.4768,24.6665,23.9075,24.4768,36600
BCM,4/16/2018 00:00:00,24.287,24.3819,24.287,24.3819,55000
BCM,4/17/2018 00:00:00,24.3819,24.3819,23.7178,24.3819,58000
BCM,4/18/2018 00:00:00,24.287,24.3819,24.287,24.3819,10500
BCM,4/19/2018 00:00:00,23.7178,24.287,23.5281,24.287,30000
BCM,4/20/2018 00:00:00,24.1922,24.3819,24.1922,24.3819,20200
BCM,4/23/2018 00:00:00,24.1922,24.287,23.7178,23.7178,31600
BCM,4/24/2018 00:00:00,24.1922,24.1922,23.7178,23.7178,21100
BCM,4/26/2018 00:00:00,23.7178,23.7178,23.6229,23.6229,28200
BCM,4/27/2018 00:00:00,23.7178,23.7178,23.7178,23.7178,33200
BCM,5/2/2018 00:00:00,23.7178,24.287,23.7178,24.287,13900
BCM,5/3/2018 00:00:00,24.3819,24.3819,24.0973,24.1922,1300
BCM,5/4/2018 00:00:00,24.3819,24.3819,24.3819,24.3819,4700
BCM,5/7/2018 00:00:00,22.7691,22.7691,20.9665,21.8204,11900
BCM,5/8/2018 00:00:00,23.6229,23.7178,19.923,23.6229,101600
BCM,5/9/2018 00:00:00,23.1486,23.1486,21.0614,21.0614,300
BCM,5/10/2018 00:00:00,21.2511,23.6229,21.2511,21.8204,1400
BCM,5/11/2018 00:00:00,22.6742,22.6742,22.6742,22.6742,100
BCM,5/15/2018 00:00:00,22.2947,22.2947,22.2947,22.2947,100
BCM,5/16/2018 00:00:00,22.6742,22.6742,20.8717,22.5793,10500
BCM,5/17/2018 00:00:00,23.7178,23.7178,23.7178,23.7178,100
