Ticker,Date/Time,Open,High,Low,Close,Volume
CCP,3/17/2017 00:00:00,9.29243,9.29243,9.29243,9.29243,500
CCP,3/20/2017 00:00:00,9.11023,9.11023,9.11023,9.11023,600
CCP,3/21/2017 00:00:00,10.3857,10.3857,10.3857,10.3857,100
CCP,3/22/2017 00:00:00,8.83692,8.83692,8.83692,8.83692,200
CCP,3/23/2017 00:00:00,7.56149,10.1124,7.56149,10.1124,6000
CCP,3/24/2017 00:00:00,10.4768,10.4768,10.4768,10.4768,100
CCP,3/28/2017 00:00:00,8.92802,11.9344,8.92802,11.9344,3100
CCP,3/29/2017 00:00:00,11.3878,11.3878,11.3878,11.3878,100
CCP,3/30/2017 00:00:00,11.7522,11.7522,11.7522,11.7522,100
CCP,3/31/2017 00:00:00,11.7522,11.7522,11.7522,11.7522,100
CCP,4/20/2017 00:00:00,12.8454,12.8454,10.0212,11.7522,400
CCP,4/24/2017 00:00:00,9.56574,9.56574,9.56574,9.56574,600
CCP,4/25/2017 00:00:00,10.9323,10.9323,10.9323,10.9323,100
CCP,4/27/2017 00:00:00,11.57,11.57,11.57,11.57,100
CCP,4/28/2017 00:00:00,9.83904,11.2967,9.83904,11.2967,1500
CCP,5/8/2017 00:00:00,11.57,11.57,11.57,11.57,100
CCP,5/12/2017 00:00:00,12.2988,12.2988,12.2988,12.2988,100
CCP,5/25/2017 00:00:00,13.1773,13.1773,13.1773,13.1773,100
CCP,5/26/2017 00:00:00,11.2251,11.2251,11.2251,11.2251,500
CCP,5/29/2017 00:00:00,12.6892,12.6892,12.6892,12.6892,100
CCP,5/31/2017 00:00:00,13.1773,13.1773,13.1773,13.1773,100
CCP,6/5/2017 00:00:00,13.6653,13.6653,13.6653,13.6653,100
CCP,6/6/2017 00:00:00,13.7629,13.7629,13.7629,13.7629,600
CCP,6/8/2017 00:00:00,14.1534,14.1534,14.1534,14.1534,100
CCP,6/21/2017 00:00:00,12.1036,12.1036,12.1036,12.1036,29100
CCP,6/22/2017 00:00:00,12.6892,13.8606,12.1036,12.1036,7025
CCP,6/23/2017 00:00:00,13.1773,13.1773,12.1036,12.1036,4050
CCP,6/26/2017 00:00:00,12.6892,13.1773,11.7131,13.1773,5700
CCP,6/27/2017 00:00:00,12.1036,13.0797,12.1036,12.2012,7250
CCP,6/28/2017 00:00:00,12.1036,12.1036,12.1036,12.1036,1600
CCP,6/29/2017 00:00:00,12.6892,12.6892,12.6892,12.6892,100
CCP,6/30/2017 00:00:00,12.1036,13.1773,12.1036,13.1773,1600
CCP,7/3/2017 00:00:00,12.6892,12.6892,12.6892,12.6892,100
CCP,7/4/2017 00:00:00,13.1773,13.1773,13.1773,13.1773,100
CCP,7/5/2017 00:00:00,13.4701,13.4701,13.4701,13.4701,100
CCP,7/6/2017 00:00:00,13.6653,13.6653,13.6653,13.6653,100
CCP,7/7/2017 00:00:00,13.8606,13.8606,13.8606,13.8606,100
CCP,7/10/2017 00:00:00,14.0558,14.0558,14.0558,14.0558,100
CCP,7/12/2017 00:00:00,14.251,14.251,14.251,14.251,100
CCP,7/13/2017 00:00:00,14.4462,14.4462,14.4462,14.4462,1000
CCP,7/14/2017 00:00:00,12.2988,15.5199,12.2988,15.5199,2400
CCP,7/17/2017 00:00:00,14.8367,14.8367,14.8367,14.8367,100
