Ticker,Date/Time,Open,High,Low,Close,Volume
HAG,12/23/2008 00:00:00,14.7153,14.7153,14.7153,14.7153,3010
HAG,12/24/2008 00:00:00,15.4511,15.4511,15.4511,15.4511,1000
HAG,12/25/2008 00:00:00,16.1868,16.1868,16.1868,16.1868,156010
HAG,12/26/2008 00:00:00,16.9226,16.9226,16.4811,16.9226,304910
HAG,12/29/2008 00:00:00,17.6584,17.6584,17.6584,17.6584,84900
HAG,12/30/2008 00:00:00,18.5413,18.5413,18.3941,18.5413,214180
HAG,12/31/2008 00:00:00,19.2771,19.2771,18.5413,18.5413,90760
HAG,1/2/2009 00:00:00,17.8055,17.8055,17.6584,17.6584,56640
HAG,1/5/2009 00:00:00,16.7755,17.9527,16.7755,17.9527,126260
HAG,1/6/2009 00:00:00,17.9527,18.0998,17.5112,17.9527,71980
HAG,1/7/2009 00:00:00,17.9527,18.5413,17.8055,17.9527,130500
HAG,1/8/2009 00:00:00,17.6584,17.9527,17.5112,17.6584,122040
HAG,1/9/2009 00:00:00,17.5112,17.9527,17.5112,17.9527,67890
HAG,1/12/2009 00:00:00,17.6584,17.8055,17.6584,17.8055,29120
HAG,1/13/2009 00:00:00,17.3641,17.6584,17.3641,17.5112,24510
HAG,1/14/2009 00:00:00,17.3641,17.6584,17.3641,17.6584,59340
HAG,1/15/2009 00:00:00,17.3641,17.6584,17.3641,17.3641,19640
HAG,1/16/2009 00:00:00,17.3641,17.6584,17.2169,17.6584,48230
HAG,1/19/2009 00:00:00,17.6584,17.6584,17.5112,17.6584,41160
HAG,1/20/2009 00:00:00,17.3641,17.6584,17.3641,17.6584,29590
HAG,1/21/2009 00:00:00,17.5112,17.6584,17.5112,17.6584,40490
HAG,1/22/2009 00:00:00,17.8055,17.8055,17.6584,17.8055,28710
HAG,1/23/2009 00:00:00,17.6584,17.8055,17.6584,17.8055,13740
HAG,2/2/2009 00:00:00,17.8055,17.8055,17.6584,17.6584,43260
HAG,2/3/2009 00:00:00,17.6584,17.6584,17.3641,17.3641,53540
HAG,2/4/2009 00:00:00,17.2169,17.5112,17.0698,17.0698,14340
HAG,2/5/2009 00:00:00,16.9226,17.0698,16.334,16.334,49100
HAG,2/6/2009 00:00:00,16.334,16.4811,16.1868,16.4811,19160
HAG,2/9/2009 00:00:00,16.9226,17.2169,16.7755,17.2169,18660
HAG,2/10/2009 00:00:00,17.2169,17.2169,16.7755,17.0698,17980
