Ticker,Date/Time,Open,High,Low,Close,Volume
FHS,11/6/2018 00:00:00,13.7042,13.7042,13.7042,13.7042,100
FHS,11/7/2018 00:00:00,15.7506,15.7506,15.7506,15.7506,500
FHS,11/8/2018 00:00:00,18.107,18.107,18.107,18.107,100
FHS,11/9/2018 00:00:00,20.7734,20.7734,20.7734,20.7734,300
FHS,11/12/2018 00:00:00,23.8739,23.8739,23.8739,23.8739,100
FHS,11/13/2018 00:00:00,20.3393,23.8739,20.3393,20.3393,1600
FHS,11/14/2018 00:00:00,17.5489,20.4633,17.5489,20.4633,5100
FHS,11/15/2018 00:00:00,17.3628,21.0834,17.3628,18.665,6700
FHS,11/16/2018 00:00:00,17.4248,20.4633,17.4248,20.4633,1400
FHS,11/19/2018 00:00:00,17.9209,17.9209,17.9209,17.9209,100
FHS,11/20/2018 00:00:00,15.2545,15.2545,15.2545,15.2545,1000
FHS,11/21/2018 00:00:00,17.4869,17.4869,17.4869,17.4869,100
FHS,11/22/2018 00:00:00,14.9444,20.0913,14.9444,20.0913,11800
FHS,11/23/2018 00:00:00,19.7812,19.7812,15.5645,15.5645,1500
FHS,11/27/2018 00:00:00,14.8824,14.8824,14.8824,14.8824,100
FHS,11/30/2018 00:00:00,17.1148,17.1148,17.1148,17.1148,100
FHS,12/3/2018 00:00:00,19.6572,19.6572,19.6572,19.6572,2800
FHS,12/4/2018 00:00:00,16.7427,22.5717,16.7427,22.3236,8900
FHS,12/5/2018 00:00:00,18.9751,18.9751,18.9751,18.9751,100
FHS,12/6/2018 00:00:00,18.665,21.7656,16.5567,19.2851,1400
FHS,12/7/2018 00:00:00,22.8817,22.8817,19.9673,22.8817,4200
FHS,12/10/2018 00:00:00,19.2851,19.2851,19.2851,19.2851,1000
FHS,12/11/2018 00:00:00,17.4869,17.4869,17.4869,17.4869,100
FHS,12/14/2018 00:00:00,19.2231,20.0913,16.6187,16.6187,2400
FHS,12/19/2018 00:00:00,21.3935,21.3935,18.9131,18.9131,700
FHS,12/20/2018 00:00:00,22.9437,22.9437,22.9437,22.9437,28700
FHS,12/21/2018 00:00:00,23.0058,23.1298,23.0058,23.1298,4400
FHS,12/24/2018 00:00:00,19.5952,23.0678,19.5952,23.0678,10000
FHS,12/25/2018 00:00:00,22.9437,23.1918,22.9437,23.1298,20000
FHS,12/26/2018 00:00:00,23.1298,23.1298,21.7035,21.7035,6000
FHS,12/27/2018 00:00:00,22.7577,23.2538,22.6337,22.9437,17200
FHS,12/28/2018 00:00:00,22.5097,22.9437,22.5097,22.9437,15000
FHS,1/2/2019 00:00:00,21.7656,21.7656,21.7656,21.7656,100
FHS,1/3/2019 00:00:00,19.2231,19.2231,19.2231,19.2231,100
FHS,1/4/2019 00:00:00,22.0756,22.0756,16.8668,16.8668,300
FHS,1/7/2019 00:00:00,17.3628,17.3628,17.3628,17.3628,100
FHS,1/21/2019 00:00:00,17.3628,17.3628,17.3628,17.3628,100
FHS,1/24/2019 00:00:00,19.9673,19.9673,19.9673,19.9673,200
FHS,1/25/2019 00:00:00,22.9437,22.9437,22.9437,22.9437,1700
FHS,1/30/2019 00:00:00,19.8432,19.8432,19.8432,19.8432,100
FHS,2/11/2019 00:00:00,19.8432,19.8432,19.8432,19.8432,100
FHS,2/12/2019 00:00:00,17.1768,17.1768,17.1768,17.1768,100
FHS,2/27/2019 00:00:00,16.7427,16.7427,16.7427,16.7427,200
FHS,3/15/2019 00:00:00,16.7427,19.2231,16.7427,16.7427,600
FHS,3/19/2019 00:00:00,19.7192,19.7192,19.7192,19.7192,100
FHS,3/20/2019 00:00:00,17.2388,17.2388,17.2388,17.2388,500
FHS,3/21/2019 00:00:00,19.7812,19.7812,19.7812,19.7812,100
FHS,3/22/2019 00:00:00,17.4869,17.4869,17.4869,17.4869,200
FHS,3/29/2019 00:00:00,15.3165,15.3165,15.3165,15.3165,100
FHS,4/1/2019 00:00:00,17.6109,17.6109,17.6109,17.6109,100
FHS,4/3/2019 00:00:00,20.2153,20.2153,20.2153,20.2153,100
FHS,4/4/2019 00:00:00,20.2153,20.2153,17.7349,17.7349,1000
FHS,4/8/2019 00:00:00,16.7427,16.7427,16.7427,16.7427,100
FHS,4/17/2019 00:00:00,15.0685,19.2231,15.0685,19.2231,300
FHS,4/18/2019 00:00:00,20.4633,20.4633,20.4633,20.4633,100
FHS,4/24/2019 00:00:00,22.9437,22.9437,22.9437,22.9437,100
FHS,4/26/2019 00:00:00,19.8432,22.3236,19.8432,22.3236,200
FHS,5/2/2019 00:00:00,18.293,18.293,18.293,18.293,100
FHS,5/8/2019 00:00:00,16.1226,16.1226,16.1226,16.1226,100
FHS,6/11/2019 00:00:00,15.9315,15.9315,15.9315,15.9315,100
FHS,6/13/2019 00:00:00,16.5687,16.5687,16.5687,16.5687,100
FHS,6/24/2019 00:00:00,19.054,19.054,19.054,19.054,100
