Ticker,Date/Time,Open,High,Low,Close,Volume
EPH,1/15/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,100
EPH,2/22/2018 00:00:00,6.25498,6.25498,6.25498,6.25498,100
EPH,3/8/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,100
EPH,3/13/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,1000
EPH,3/15/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,2000
EPH,3/28/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,2000
EPH,5/3/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,1000
EPH,5/4/2018 00:00:00,5.62948,5.62948,5.62948,5.62948,5000
EPH,5/28/2018 00:00:00,5.56693,5.56693,5.56693,5.56693,100
EPH,5/30/2018 00:00:00,5.00398,5.00398,5.00398,5.00398,100
EPH,9/10/2018 00:00:00,3.00239,3.00239,3.00239,3.00239,3500
EPH,10/1/2018 00:00:00,3.44024,3.44024,3.44024,3.44024,100
EPH,10/10/2018 00:00:00,2.93984,2.93984,2.93984,2.93984,100
EPH,10/15/2018 00:00:00,2.50199,2.50199,2.50199,2.50199,100
EPH,10/19/2018 00:00:00,2.25179,2.25179,2.25179,2.25179,100
EPH,12/7/2018 00:00:00,3.12749,3.12749,3.12749,3.12749,100
EPH,12/10/2018 00:00:00,3.56534,3.56534,3.56534,3.56534,100
EPH,12/13/2018 00:00:00,4.06573,4.06573,4.06573,4.06573,100
EPH,1/3/2019 00:00:00,4.06573,4.06573,4.06573,4.06573,2000
EPH,1/21/2019 00:00:00,4.12828,4.12828,4.12828,4.12828,5000
EPH,3/4/2019 00:00:00,4.49688,4.71804,4.49688,4.71804,300
EPH,3/14/2019 00:00:00,5.30779,5.30779,5.30779,5.30779,100
EPH,3/27/2019 00:00:00,4.71804,4.71804,4.71804,4.71804,100
EPH,3/28/2019 00:00:00,4.71804,4.71804,4.64432,4.64432,1700
EPH,3/29/2019 00:00:00,5.38151,5.38151,5.38151,5.38151,100
EPH,4/9/2019 00:00:00,4.86548,4.86548,4.86548,4.86548,2000
EPH,4/11/2019 00:00:00,5.52895,5.52895,5.52895,5.52895,100
EPH,5/7/2019 00:00:00,5.52895,5.52895,5.52895,5.52895,2000
EPH,5/9/2019 00:00:00,5.60267,5.75011,5.60267,5.75011,9200
EPH,5/10/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,100
EPH,5/16/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,200
EPH,5/17/2019 00:00:00,5.23407,5.23407,5.23407,5.23407,1300
EPH,5/21/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,1000
EPH,5/22/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,100
EPH,5/27/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,1100
EPH,5/29/2019 00:00:00,5.52895,5.60267,5.52895,5.60267,2100
EPH,5/31/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,1000
EPH,6/4/2019 00:00:00,5.52895,5.60267,5.52895,5.60267,2200
EPH,6/5/2019 00:00:00,5.60267,5.60267,5.52895,5.52895,3800
EPH,6/6/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,4000
EPH,6/10/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,4200
EPH,6/24/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,100
EPH,6/26/2019 00:00:00,5.23407,5.23407,5.16035,5.16035,1900
EPH,8/8/2019 00:00:00,5.16035,5.16035,5.16035,5.16035,900
EPH,8/15/2019 00:00:00,5.16035,5.16035,5.16035,5.16035,1000
EPH,8/22/2019 00:00:00,5.60267,5.60267,5.60267,5.60267,1000
EPH,8/23/2019 00:00:00,5.67639,5.67639,5.67639,5.67639,1000
EPH,9/17/2019 00:00:00,5.23407,5.23407,4.9392,4.9392,8900
EPH,10/2/2019 00:00:00,5.16035,5.16035,5.16035,5.16035,6000
EPH,10/9/2019 00:00:00,5.23407,5.23407,5.23407,5.23407,1000
EPH,10/24/2019 00:00:00,5.38151,5.38151,5.38151,5.38151,1000
EPH,11/8/2019 00:00:00,5.38151,5.38151,5.38151,5.38151,1000
EPH,11/25/2019 00:00:00,5.23407,5.23407,5.23407,5.23407,700
EPH,2/3/2020 00:00:00,5.30779,5.52895,5.30779,5.52895,400
EPH,2/14/2020 00:00:00,5.75011,5.75011,5.75011,5.75011,100
EPH,3/2/2020 00:00:00,5.82383,5.82383,5.82383,5.82383,100
EPH,3/4/2020 00:00:00,6.11871,6.11871,6.11871,6.11871,300
