Ticker,Date/Time,Open,High,Low,Close,Volume
MEG,9/10/2019 00:00:00,19.3,19.3,19.3,19.3,2000
MEG,9/11/2019 00:00:00,22.1,22.1,22.1,22.1,1000
MEG,9/12/2019 00:00:00,25.4,25.4,25.4,25.4,4400
MEG,9/13/2019 00:00:00,29.2,29.2,29.2,29.2,1900
MEG,9/16/2019 00:00:00,33.5,33.5,33.5,33.5,2000
MEG,9/17/2019 00:00:00,38.5,38.5,38.5,38.5,100
MEG,9/18/2019 00:00:00,44.2,44.2,44.2,44.2,100
MEG,9/19/2019 00:00:00,50.8,50.8,37.6,42.5,3400
MEG,10/25/2019 00:00:00,37.3,37.3,37.3,37.3,100
MEG,12/2/2019 00:00:00,31.8,31.8,31.8,31.8,200
MEG,2/25/2020 00:00:00,19.1,19.1,19.1,19.1,1300
MEG,2/26/2020 00:00:00,16.3,16.3,16.3,16.3,1900
MEG,2/27/2020 00:00:00,16.3,16.3,16.3,16.3,100
MEG,3/2/2020 00:00:00,18.7,18.7,16.3,16.3,900
MEG,3/3/2020 00:00:00,16.4,19,16.4,19,1000
MEG,3/4/2020 00:00:00,19.2,19.2,16.7,16.7,400
MEG,3/5/2020 00:00:00,20.7,20.7,20.7,20.7,1100
MEG,3/6/2020 00:00:00,21,21,21,21,100
MEG,3/9/2020 00:00:00,24.1,24.1,24.1,24.1,100
MEG,3/11/2020 00:00:00,24,24,21,21,4800
MEG,4/6/2020 00:00:00,26,26,26,26,100
MEG,4/20/2020 00:00:00,29,29,29,29,100
MEG,9/17/2020 00:00:00,17.4,17.4,17.4,17.4,300
MEG,9/18/2020 00:00:00,14.8,14.8,14.8,14.8,200
MEG,9/30/2020 00:00:00,17,17,17,17,200
MEG,12/23/2020 00:00:00,17,17,17,17,200
MEG,1/20/2021 00:00:00,14.5,14.5,14.5,14.5,200
MEG,1/21/2021 00:00:00,16.6,16.6,16.6,16.6,200
MEG,2/5/2021 00:00:00,14.2,14.2,14.2,14.2,1200
MEG,3/3/2021 00:00:00,16.3,16.3,16.3,16.3,1000
MEG,3/9/2021 00:00:00,18.5,18.7,18.5,18.7,1100
MEG,3/11/2021 00:00:00,21.3,21.3,21.3,21.3,1000
MEG,3/9/2022 00:00:00,13,13,13,13,1.1e+006
