Ticker,Date/Time,Open,High,Low,Close,Volume
SFG,12/2/2014 00:00:00,10.8387,10.8387,10.8387,10.8387,20060
SFG,12/3/2014 00:00:00,11.5789,11.5789,11.4732,11.5789,1.01453e+006
SFG,12/4/2014 00:00:00,12.0548,12.0548,11.0502,11.5261,186980
SFG,12/5/2014 00:00:00,10.9445,11.4732,10.9445,10.9974,70760
SFG,12/8/2014 00:00:00,10.2571,10.5744,10.2571,10.2571,180620
SFG,12/9/2014 00:00:00,9.56981,9.93991,9.56981,9.56981,2.35925e+006
SFG,12/10/2014 00:00:00,9.30545,9.93991,9.25258,9.93991,68680
SFG,12/11/2014 00:00:00,9.4112,10.0457,9.4112,9.51694,67040
SFG,12/12/2014 00:00:00,9.56981,9.7813,9.51694,9.51694,42790
SFG,12/15/2014 00:00:00,9.46407,9.56981,9.46407,9.51694,30790
SFG,12/16/2014 00:00:00,9.46407,9.51694,9.25258,9.25258,204500
SFG,12/17/2014 00:00:00,9.30545,9.88704,8.61812,9.88704,111000
SFG,12/18/2014 00:00:00,9.83417,9.83417,9.19971,9.67556,9070
SFG,12/19/2014 00:00:00,9.67556,9.67556,9.25258,9.25258,510
SFG,12/22/2014 00:00:00,9.25258,9.51694,8.98822,9.25258,37610
SFG,12/23/2014 00:00:00,8.98822,9.25258,8.98822,9.25258,53260
SFG,12/24/2014 00:00:00,9.25258,9.25258,9.19971,9.19971,36900
SFG,12/25/2014 00:00:00,9.19971,9.25258,9.19971,9.25258,57880
SFG,12/26/2014 00:00:00,9.19971,9.19971,9.14684,9.19971,32200
SFG,12/29/2014 00:00:00,9.09396,9.09396,8.72386,8.82961,109540
SFG,12/30/2014 00:00:00,8.4595,8.98822,8.4595,8.82961,250
SFG,12/31/2014 00:00:00,9.09396,9.30545,8.56525,9.30545,90880
SFG,1/5/2015 00:00:00,9.30545,9.30545,9.30545,9.30545,2720
SFG,1/6/2015 00:00:00,9.04109,9.25258,8.77673,9.25258,12710
SFG,1/7/2015 00:00:00,9.25258,9.25258,8.82961,8.88248,26160
SFG,1/8/2015 00:00:00,8.88248,8.88248,8.72386,8.72386,14200
SFG,1/9/2015 00:00:00,9.30545,9.30545,8.77673,8.93535,3020
SFG,1/12/2015 00:00:00,8.88248,8.98822,8.88248,8.88248,21100
SFG,1/13/2015 00:00:00,8.61812,8.98822,8.61812,8.98822,6820
SFG,1/14/2015 00:00:00,8.98822,8.98822,8.61812,8.67099,16820
