Ticker,Date/Time,Open,High,Low,Close,Volume
CAG,12/18/2017 00:00:00,13.751,13.751,13.751,13.751,300
CAG,12/20/2017 00:00:00,14.9297,14.9297,14.9297,14.9297,2000
CAG,12/28/2017 00:00:00,15.6172,15.6172,15.6172,15.6172,2000
CAG,1/3/2018 00:00:00,14.1439,14.1439,14.1439,14.1439,100
CAG,1/8/2018 00:00:00,14.1439,14.1439,14.1439,14.1439,100
CAG,1/16/2018 00:00:00,13.751,13.751,12.7688,13.751,2200
CAG,1/19/2018 00:00:00,14.7332,14.7332,14.7332,14.7332,100
CAG,1/25/2018 00:00:00,16.2066,16.2066,16.2066,16.2066,100
CAG,2/7/2018 00:00:00,17.7781,17.7781,17.7781,17.7781,100
CAG,2/8/2018 00:00:00,19.5461,19.5461,19.5461,19.5461,100
CAG,2/22/2018 00:00:00,21.4123,21.4123,21.4123,21.4123,100
CAG,2/27/2018 00:00:00,23.2785,23.2785,23.2785,23.2785,100
CAG,3/1/2018 00:00:00,25.5376,25.5376,25.5376,25.5376,100
CAG,3/2/2018 00:00:00,28.0914,28.0914,28.0914,28.0914,100
CAG,3/7/2018 00:00:00,30.8416,30.8416,30.8416,30.8416,100
CAG,3/8/2018 00:00:00,33.8864,33.8864,33.8864,33.8864,100
CAG,3/9/2018 00:00:00,37.226,37.226,36.8331,36.8331,300
CAG,3/13/2018 00:00:00,40.4673,40.4673,39.2886,39.2886,600
CAG,3/16/2018 00:00:00,42.1371,42.1371,42.1371,42.1371,100
CAG,3/28/2018 00:00:00,46.2624,46.2624,46.2624,46.2624,100
CAG,3/30/2018 00:00:00,50.8788,50.8788,41.646,41.646,300
CAG,4/19/2018 00:00:00,45.7713,45.7713,45.7713,45.7713,100
CAG,4/27/2018 00:00:00,50.2894,50.2894,50.2894,50.2894,100
CAG,5/3/2018 00:00:00,55.2005,55.2005,55.2005,55.2005,100
CAG,5/4/2018 00:00:00,60.7009,60.7009,60.7009,60.7009,100
CAG,5/8/2018 00:00:00,66.6925,66.6925,66.6925,66.6925,100
CAG,5/15/2018 00:00:00,73.2733,73.2733,73.2733,73.2733,100
CAG,5/16/2018 00:00:00,80.5417,80.5417,80.5417,80.5417,100
CAG,5/17/2018 00:00:00,88.3012,88.3012,88.3012,88.3012,100
