Ticker,Date/Time,Open,High,Low,Close,Volume
CLH,6/8/2016 00:00:00,5.83468,6.01991,5.83468,6.01991,1400
CLH,6/9/2016 00:00:00,5.46422,5.78837,5.46422,5.78837,600
CLH,6/10/2016 00:00:00,5.279,6.34406,5.279,6.11252,6700
CLH,6/13/2016 00:00:00,6.11252,6.48298,5.60314,6.48298,14100
CLH,6/14/2016 00:00:00,6.48298,6.48298,6.48298,6.48298,2000
CLH,6/15/2016 00:00:00,5.88099,6.29775,5.88099,6.29775,2100
CLH,6/16/2016 00:00:00,6.48298,6.48298,6.48298,6.48298,12000
CLH,6/17/2016 00:00:00,5.88099,6.94605,5.88099,6.29775,5400
CLH,6/20/2016 00:00:00,6.85343,6.85343,6.52928,6.57559,10200
CLH,6/21/2016 00:00:00,5.9736,7.03866,5.9736,6.6219,13400
CLH,6/22/2016 00:00:00,6.71451,6.71451,6.71451,6.71451,4000
CLH,6/24/2016 00:00:00,6.11252,6.11252,6.11252,6.11252,100
CLH,6/27/2016 00:00:00,5.55684,6.71451,5.55684,6.71451,1100
CLH,6/28/2016 00:00:00,6.11252,7.36281,6.11252,7.36281,5300
CLH,6/30/2016 00:00:00,6.71451,6.76082,6.71451,6.76082,40000
CLH,7/1/2016 00:00:00,6.85343,6.89974,6.85343,6.89974,11800
CLH,7/5/2016 00:00:00,6.29775,6.89974,6.29775,6.89974,22000
CLH,7/6/2016 00:00:00,6.85343,6.85343,6.29775,6.85343,1200
CLH,7/7/2016 00:00:00,6.80713,6.94605,6.80713,6.94605,18100
CLH,7/8/2016 00:00:00,6.29775,7.40912,6.29775,7.13127,3800
CLH,7/11/2016 00:00:00,6.48298,6.94605,6.48298,6.94605,2600
CLH,7/12/2016 00:00:00,6.39036,6.71451,6.39036,6.71451,5700
CLH,7/13/2016 00:00:00,6.11252,7.17758,6.11252,6.94605,3200
CLH,7/14/2016 00:00:00,6.94605,6.94605,6.94605,6.94605,10500
CLH,7/18/2016 00:00:00,6.94605,6.94605,6.94605,6.94605,400
CLH,7/19/2016 00:00:00,6.80713,6.94605,6.80713,6.94605,9100
CLH,7/21/2016 00:00:00,7.17758,7.17758,7.17758,7.17758,3800
CLH,7/22/2016 00:00:00,6.94605,6.94605,6.94605,6.94605,2500
CLH,7/26/2016 00:00:00,6.29775,7.40912,6.29775,7.40912,2800
CLH,7/27/2016 00:00:00,6.71451,7.40912,6.71451,7.40912,600
CLH,7/28/2016 00:00:00,6.71451,7.40912,6.71451,7.17758,400
CLH,8/1/2016 00:00:00,6.94605,6.94605,6.94605,6.94605,100
CLH,8/2/2016 00:00:00,6.52928,6.71451,6.52928,6.71451,5100
CLH,8/3/2016 00:00:00,6.43667,6.52928,6.43667,6.48298,4100
CLH,8/9/2016 00:00:00,6.29775,7.13127,6.29775,6.48298,1600
CLH,8/11/2016 00:00:00,6.06621,7.13127,6.06621,6.52928,600
CLH,8/15/2016 00:00:00,6.52928,6.52928,6.52928,6.52928,400
CLH,8/16/2016 00:00:00,6.94605,6.94605,6.94605,6.94605,200
CLH,8/17/2016 00:00:00,6.71451,6.94605,6.71451,6.94605,4000
CLH,8/18/2016 00:00:00,6.29775,6.94605,6.29775,6.94605,28100
CLH,8/19/2016 00:00:00,6.39036,6.94605,6.39036,6.94605,3000
CLH,8/23/2016 00:00:00,6.43667,6.94605,6.43667,6.94605,1500
CLH,8/24/2016 00:00:00,6.80713,6.80713,6.80713,6.80713,3800
CLH,8/25/2016 00:00:00,6.80713,6.80713,6.80713,6.80713,100
CLH,8/26/2016 00:00:00,6.80713,6.94605,6.80713,6.94605,8900
CLH,8/29/2016 00:00:00,6.57559,6.94605,6.57559,6.94605,1800
CLH,9/1/2016 00:00:00,6.57559,6.94605,6.57559,6.85343,26600
CLH,9/5/2016 00:00:00,6.76082,6.85343,6.6219,6.76082,1700
CLH,9/6/2016 00:00:00,6.48298,6.48298,6.48298,6.48298,2000
CLH,9/7/2016 00:00:00,6.06621,6.76082,6.06621,6.39036,4800
CLH,9/8/2016 00:00:00,6.20513,6.39036,6.15883,6.39036,25500
CLH,9/9/2016 00:00:00,6.20513,6.57559,6.15883,6.39036,31700
CLH,9/12/2016 00:00:00,6.15883,6.39036,6.15883,6.39036,7100
CLH,9/13/2016 00:00:00,6.39036,6.48298,6.39036,6.39036,25100
CLH,9/14/2016 00:00:00,6.39036,6.39036,6.39036,6.39036,900
CLH,9/15/2016 00:00:00,6.39036,6.71451,6.39036,6.71451,16600
CLH,9/16/2016 00:00:00,6.48298,6.48298,6.48298,6.48298,100
CLH,9/19/2016 00:00:00,6.48298,6.48298,6.39036,6.39036,3800
CLH,9/20/2016 00:00:00,6.39036,6.39036,6.25144,6.25144,3200
CLH,9/21/2016 00:00:00,6.57559,6.57559,6.57559,6.57559,200
CLH,9/22/2016 00:00:00,6.48298,6.57559,6.48298,6.57559,5500
CLH,9/23/2016 00:00:00,6.57559,6.57559,6.57559,6.57559,3100
CLH,9/26/2016 00:00:00,6.01991,6.6219,6.01991,6.57559,9400
CLH,9/27/2016 00:00:00,6.57559,6.57559,6.57559,6.57559,1900
CLH,9/28/2016 00:00:00,6.71451,6.71451,6.71451,6.71451,16400
CLH,9/29/2016 00:00:00,6.29775,6.29775,6.29775,6.29775,100
CLH,9/30/2016 00:00:00,6.71451,6.71451,6.71451,6.71451,11500
CLH,10/4/2016 00:00:00,6.6219,6.85343,6.6219,6.85343,20000
CLH,10/5/2016 00:00:00,6.71451,6.71451,6.71451,6.71451,3000
CLH,10/6/2016 00:00:00,6.85343,6.85343,6.85343,6.85343,9300
CLH,10/7/2016 00:00:00,6.29775,6.71451,6.29775,6.71451,1000
CLH,10/10/2016 00:00:00,6.11252,6.85343,6.11252,6.85343,12800
